#,,,,,,,,
agency_cd,site_no,datetime,timezone,Gage Height [ft],Discharge [cfs],Temperature [degrees C],Turbidity [FNU],Flooding
USGS,14206950,2/8/2017 15:15,PST,5.76,396,,,0
USGS,14206950,2/8/2017 15:30,PST,5.79,400,5.8,41,0
USGS,14206950,2/8/2017 15:45,PST,5.8,401,,,0
USGS,14206950,2/8/2017 16:00,PST,5.85,408,5.8,36,0
USGS,14206950,2/8/2017 16:15,PST,5.85,408,,,0
USGS,14206950,2/8/2017 16:30,PST,5.88,412,5.9,36.8,0
USGS,14206950,2/8/2017 16:45,PST,5.92,418,,,0
USGS,14206950,2/8/2017 17:00,PST,5.93,419,5.9,37.9,0
USGS,14206950,2/8/2017 17:15,PST,5.93,419,,,0
USGS,14206950,2/8/2017 17:30,PST,5.94,420,5.9,40.2,0
USGS,14206950,2/8/2017 17:45,PST,5.96,423,,,0
USGS,14206950,2/8/2017 18:00,PST,6,429,5.9,38.7,0
USGS,14206950,2/8/2017 18:15,PST,6.06,437,,,0
USGS,14206950,2/8/2017 18:30,PST,6.11,444,5.9,38.5,0
USGS,14206950,2/8/2017 18:45,PST,6.11,444,,,0
USGS,14206950,2/8/2017 19:00,PST,6.14,449,5.9,35.2,0
USGS,14206950,2/8/2017 19:15,PST,6.19,456,,,0
USGS,14206950,2/8/2017 19:30,PST,6.26,466,5.9,40.3,0
USGS,14206950,2/8/2017 19:45,PST,6.28,469,,,0
USGS,14206950,2/8/2017 20:00,PST,6.31,473,5.9,40.6,0
USGS,14206950,2/8/2017 20:15,PST,6.36,481,,,0
USGS,14206950,2/8/2017 20:30,PST,6.38,484,5.9,41.9,0
USGS,14206950,2/8/2017 20:45,PST,6.44,493,,,0
USGS,14206950,2/8/2017 21:00,PST,6.47,497,5.9,44.4,0
USGS,14206950,2/8/2017 21:15,PST,6.46,496,,,0
USGS,14206950,2/8/2017 21:30,PST,6.49,500,5.9,62.7,0
USGS,14206950,2/8/2017 21:45,PST,6.55,509,,,0
USGS,14206950,2/8/2017 22:00,PST,6.56,511,5.9,37.1,0
USGS,14206950,2/8/2017 22:15,PST,6.6,517,,,0
USGS,14206950,2/8/2017 22:30,PST,6.65,524,5.9,37.8,0
USGS,14206950,2/8/2017 22:45,PST,6.66,526,,,0
USGS,14206950,2/8/2017 23:00,PST,6.66,526,5.9,38.4,0
USGS,14206950,2/8/2017 23:15,PST,6.71,533,,,0
USGS,14206950,2/8/2017 23:30,PST,6.76,541,5.9,41.1,0
USGS,14206950,2/8/2017 23:45,PST,6.82,550,,,0
USGS,14206950,2/9/2017 0:00,PST,6.88,560,5.9,48.7,0
USGS,14206950,2/9/2017 0:15,PST,6.93,568,,,0
USGS,14206950,2/9/2017 0:30,PST,6.94,569,5.9,40.7,0
USGS,14206950,2/9/2017 0:45,PST,6.99,577,,,0
USGS,14206950,2/9/2017 1:00,PST,7.04,585,5.9,51,0
USGS,14206950,2/9/2017 1:15,PST,7.04,585,,,0
USGS,14206950,2/9/2017 1:30,PST,7.09,593,5.9,42.6,0
USGS,14206950,2/9/2017 1:45,PST,7.09,593,,,0
USGS,14206950,2/9/2017 2:00,PST,7.17,606,5.9,42.9,0
USGS,14206950,2/9/2017 2:15,PST,7.23,615,,,0
USGS,14206950,2/9/2017 2:30,PST,7.28,624,6,54.1,0
USGS,14206950,2/9/2017 2:45,PST,7.31,628,,,0
USGS,14206950,2/9/2017 3:00,PST,7.4,643,6.1,42.7,0
USGS,14206950,2/9/2017 3:15,PST,7.44,650,,,0
USGS,14206950,2/9/2017 3:30,PST,7.49,658,6.2,44.3,0
USGS,14206950,2/9/2017 3:45,PST,7.55,668,,,0
USGS,14206950,2/9/2017 4:00,PST,7.64,683,6.3,39.1,0
USGS,14206950,2/9/2017 4:15,PST,7.7,693,,,0
USGS,14206950,2/9/2017 4:30,PST,7.76,704,6.4,44,0
USGS,14206950,2/9/2017 4:45,PST,7.8,710,,,0
USGS,14206950,2/9/2017 5:00,PST,7.85,719,6.4,45.4,0
USGS,14206950,2/9/2017 5:15,PST,7.93,733,,,0
USGS,14206950,2/9/2017 5:30,PST,8.05,754,6.5,44,0
USGS,14206950,2/9/2017 5:45,PST,8.08,759,,,0
USGS,14206950,2/9/2017 6:00,PST,8.12,766,6.5,48.7,0
USGS,14206950,2/9/2017 6:15,PST,8.18,777,,,0
USGS,14206950,2/9/2017 6:30,PST,8.26,791,6.6,41.9,0
USGS,14206950,2/9/2017 6:45,PST,8.29,796,,,0
USGS,14206950,2/9/2017 7:00,PST,8.39,814,6.6,53.2,0
USGS,14206950,2/9/2017 7:15,PST,8.42,820,,,0
USGS,14206950,2/9/2017 7:30,PST,8.51,836,6.6,42.3,0
USGS,14206950,2/9/2017 7:45,PST,8.52,838,,,0
USGS,14206950,2/9/2017 8:00,PST,8.58,849,6.7,41.9,0
USGS,14206950,2/9/2017 8:15,PST,8.65,862,,,0
USGS,14206950,2/9/2017 8:30,PST,8.73,877,6.8,42.4,0
USGS,14206950,2/9/2017 8:45,PST,8.81,891,,,0
USGS,14206950,2/9/2017 9:00,PST,8.91,910,6.8,,0
USGS,14206950,2/9/2017 9:15,PST,8.96,920,,,0
USGS,14206950,2/9/2017 9:30,PST,8.98,923,6.9,46,0
USGS,14206950,2/9/2017 9:45,PST,9.1,946,,,0
USGS,14206950,2/9/2017 10:00,PST,9.11,948,7,56.1,0
USGS,14206950,2/9/2017 10:15,PST,9.11,948,,,0
USGS,14206950,2/9/2017 10:30,PST,9.18,962,7.2,37.2,0
USGS,14206950,2/9/2017 10:45,PST,9.19,964,,,0
USGS,14206950,2/9/2017 11:00,PST,9.27,979,7.3,42.6,0
USGS,14206950,2/9/2017 11:15,PST,9.27,979,,,0
USGS,14206950,2/9/2017 11:30,PST,9.3,985,7.4,40.9,0
USGS,14206950,2/9/2017 11:45,PST,9.25,975,,,0
USGS,14206950,2/9/2017 12:00,PST,9.29,983,7.6,42,0
USGS,14206950,2/9/2017 12:15,PST,9.32,989,,,0
USGS,14206950,2/9/2017 12:30,PST,9.29,983,7.7,42.7,0
USGS,14206950,2/9/2017 12:45,PST,9.2,966,,,0
USGS,14206950,2/9/2017 13:00,PST,9.27,979,7.8,51.6,0
USGS,14206950,2/9/2017 13:15,PST,9.24,973,,,0
USGS,14206950,2/9/2017 13:30,PST,9.25,975,8,40.9,0
USGS,14206950,2/9/2017 13:45,PST,9.31,987,,,0
USGS,14206950,2/9/2017 14:00,PST,9.27,979,8.1,44.9,0
USGS,14206950,2/9/2017 14:15,PST,9.29,983,,,0
USGS,14206950,2/9/2017 14:30,PST,9.28,981,8.3,42.8,0
USGS,14206950,2/9/2017 14:45,PST,9.29,983,,,0
USGS,14206950,2/9/2017 15:00,PST,9.25,975,8.5,43.4,0
USGS,14206950,2/9/2017 15:15,PST,9.25,975,,,0
USGS,14206950,2/9/2017 15:30,PST,9.22,969,8.6,49.5,0
USGS,14206950,2/9/2017 15:45,PST,9.23,971,,,0
USGS,14206950,2/9/2017 16:00,PST,9.17,960,8.6,48.2,0
USGS,14206950,2/9/2017 16:15,PST,9.2,966,,,0
USGS,14206950,2/9/2017 16:30,PST,9.14,954,8.7,47.1,0
USGS,14206950,2/9/2017 16:45,PST,9.16,958,,,0
USGS,14206950,2/9/2017 17:00,PST,9.14,954,8.8,44.8,0
USGS,14206950,2/9/2017 17:15,PST,9.13,952,,,0
USGS,14206950,2/9/2017 17:30,PST,9.09,944,8.9,44.9,0
USGS,14206950,2/9/2017 17:45,PST,9.07,941,,,0
USGS,14206950,2/9/2017 18:00,PST,9.11,948,9,44.7,0
USGS,14206950,2/9/2017 18:15,PST,9.08,943,,,0
USGS,14206950,2/9/2017 18:30,PST,9.03,933,9.1,45,0
USGS,14206950,2/9/2017 18:45,PST,9.09,944,,,0
USGS,14206950,2/9/2017 19:00,PST,9.05,937,9.1,45.9,0
USGS,14206950,2/9/2017 19:15,PST,9.05,937,,,0
USGS,14206950,2/9/2017 19:30,PST,9.11,948,9.2,50.3,0
USGS,14206950,2/9/2017 19:45,PST,9.08,943,,,0
USGS,14206950,2/9/2017 20:00,PST,9.08,943,9.3,45.4,0
USGS,14206950,2/9/2017 20:15,PST,9.04,935,,,0
USGS,14206950,2/9/2017 20:30,PST,8.96,920,9.3,56,0
USGS,14206950,2/9/2017 20:45,PST,8.86,901,,,0
USGS,14206950,2/9/2017 21:00,PST,8.85,899,9.4,55.2,0
USGS,14206950,2/9/2017 21:15,PST,8.78,886,,,0
USGS,14206950,2/9/2017 21:30,PST,8.71,873,9.4,50.3,0
USGS,14206950,2/9/2017 21:45,PST,8.62,856,,,0
USGS,14206950,2/9/2017 22:00,PST,8.57,847,9.4,52.8,0
USGS,14206950,2/9/2017 22:15,PST,8.51,836,,,0
USGS,14206950,2/9/2017 22:30,PST,8.46,827,9.4,53.3,0
USGS,14206950,2/9/2017 22:45,PST,8.42,820,,,0
USGS,14206950,2/9/2017 23:00,PST,8.29,796,9.4,53,0
USGS,14206950,2/9/2017 23:15,PST,8.23,786,,,0
USGS,14206950,2/9/2017 23:30,PST,8.24,787,9.4,50.1,0
USGS,14206950,2/9/2017 23:45,PST,8.12,766,,,0
USGS,14206950,2/10/2017 0:00,PST,8.1,763,9.3,48.7,0
USGS,14206950,2/10/2017 0:15,PST,8.03,750,,,0
USGS,14206950,2/10/2017 0:30,PST,8.01,747,9.3,59.2,0
USGS,14206950,2/10/2017 0:45,PST,7.91,729,,,0
USGS,14206950,2/10/2017 1:00,PST,7.87,722,9.2,60.5,0
USGS,14206950,2/10/2017 1:15,PST,7.83,716,,,0
USGS,14206950,2/10/2017 1:30,PST,7.72,697,9.2,60.7,0
USGS,14206950,2/10/2017 1:45,PST,7.66,687,,,0
USGS,14206950,2/10/2017 2:00,PST,7.61,678,9.1,53.5,0
USGS,14206950,2/10/2017 2:15,PST,7.55,668,,,0
USGS,14206950,2/10/2017 2:30,PST,7.52,663,9,58.3,0
USGS,14206950,2/10/2017 2:45,PST,7.42,646,,,0
USGS,14206950,2/10/2017 3:00,PST,7.34,633,9,58,0
USGS,14206950,2/10/2017 3:15,PST,7.31,628,,,0
USGS,14206950,2/10/2017 3:30,PST,7.29,625,8.9,64.7,0
USGS,14206950,2/10/2017 3:45,PST,7.19,609,,,0
USGS,14206950,2/10/2017 4:00,PST,7.11,596,8.9,60.4,0
USGS,14206950,2/10/2017 4:15,PST,7.03,583,,,0
USGS,14206950,2/10/2017 4:30,PST,6.98,575,8.8,56.7,0
USGS,14206950,2/10/2017 4:45,PST,6.93,568,,,0
USGS,14206950,2/10/2017 5:00,PST,6.85,555,8.8,97.3,0
USGS,14206950,2/10/2017 5:15,PST,6.79,546,,,0
USGS,14206950,2/10/2017 5:30,PST,6.74,538,8.7,,0
USGS,14206950,2/10/2017 5:45,PST,6.62,520,,,0
USGS,14206950,2/10/2017 6:00,PST,6.57,512,8.7,87.1,0
USGS,14206950,2/10/2017 6:15,PST,6.5,502,,,0
USGS,14206950,2/10/2017 6:30,PST,6.41,488,8.6,,0
USGS,14206950,2/10/2017 6:45,PST,6.35,479,,,0
USGS,14206950,2/10/2017 7:00,PST,6.31,473,8.6,,0
USGS,14206950,2/10/2017 7:15,PST,6.25,465,,,0
USGS,14206950,2/10/2017 7:30,PST,6.16,452,8.5,,0
USGS,14206950,2/10/2017 7:45,PST,6.1,443,,,0
USGS,14206950,2/10/2017 8:00,PST,6.06,437,8.5,68,0
USGS,14206950,2/10/2017 8:15,PST,5.99,427,,,0
USGS,14206950,2/10/2017 8:30,PST,5.95,422,8.4,63.6,0
USGS,14206950,2/10/2017 8:45,PST,5.92,418,,,0
USGS,14206950,2/10/2017 9:00,PST,5.86,409,8.4,59.2,0
USGS,14206950,2/10/2017 9:15,PST,5.8,401,,,0
USGS,14206950,2/10/2017 9:30,PST,5.76,396,8.4,67,0
USGS,14206950,2/10/2017 9:45,PST,5.72,390,,,0
USGS,14206950,2/10/2017 10:00,PST,5.69,386,8.4,68,0
USGS,14206950,2/10/2017 10:15,PST,5.67,383,,,0
USGS,14206950,2/10/2017 10:30,PST,5.62,376,8.3,63,0
USGS,14206950,2/10/2017 10:45,PST,5.56,368,,,0
USGS,14206950,2/10/2017 11:00,PST,5.52,363,8.4,58.8,0
USGS,14206950,2/10/2017 11:15,PST,5.51,362,,,0
USGS,14206950,2/10/2017 11:30,PST,5.44,352,8.3,54,0
USGS,14206950,2/10/2017 11:45,PST,5.41,348,,,0
USGS,14206950,2/10/2017 12:00,PST,5.36,342,8.3,49.2,0
USGS,14206950,2/10/2017 12:15,PST,5.35,340,,,0
USGS,14206950,2/10/2017 12:30,PST,5.3,334,8.3,53.8,0
USGS,14206950,2/10/2017 12:45,PST,5.27,330,,,0
USGS,14206950,2/10/2017 13:00,PST,5.24,326,8.4,60.4,0
USGS,14206950,2/10/2017 13:15,PST,5.22,324,,,0
USGS,14206950,2/10/2017 13:30,PST,5.17,317,8.4,41.4,0
USGS,14206950,2/10/2017 13:45,PST,5.14,313,,,0
USGS,14206950,2/10/2017 14:00,PST,5.08,306,8.5,43.5,0
USGS,14206950,2/10/2017 14:15,PST,5.07,304,,,0
USGS,14206950,2/10/2017 14:30,PST,5.03,299,8.5,43.3,0
USGS,14206950,2/10/2017 14:45,PST,4.98,293,,,0
USGS,14206950,2/10/2017 15:00,PST,4.96,291,8.5,41.7,0
USGS,14206950,2/10/2017 15:15,PST,4.94,288,,,0
USGS,14206950,2/10/2017 15:30,PST,4.89,282,8.5,39.6,0
USGS,14206950,2/10/2017 15:45,PST,4.85,277,,,0
USGS,14206950,2/10/2017 16:00,PST,4.82,273,8.5,42.9,0
USGS,14206950,2/10/2017 16:15,PST,4.79,270,,,0
USGS,14206950,2/10/2017 16:30,PST,4.76,266,8.6,41.1,0
USGS,14206950,2/10/2017 16:45,PST,4.73,263,,,0
USGS,14206950,2/10/2017 17:00,PST,4.69,258,8.6,43.7,0
USGS,14206950,2/10/2017 17:15,PST,4.67,255,,,0
USGS,14206950,2/10/2017 17:30,PST,4.63,250,8.6,33.3,0
USGS,14206950,2/10/2017 17:45,PST,4.6,247,,,0
USGS,14206950,2/10/2017 18:00,PST,4.57,243,8.6,36.8,0
USGS,14206950,2/10/2017 18:15,PST,4.54,240,,,0
USGS,14206950,2/10/2017 18:30,PST,4.52,237,8.6,36.7,0
USGS,14206950,2/10/2017 18:45,PST,4.48,233,,,0
USGS,14206950,2/10/2017 19:00,PST,4.46,230,8.6,36.1,0
USGS,14206950,2/10/2017 19:15,PST,4.44,228,,,0
USGS,14206950,2/10/2017 19:30,PST,4.4,223,8.6,40.4,0
USGS,14206950,2/10/2017 19:45,PST,4.39,222,,,0
USGS,14206950,2/10/2017 20:00,PST,4.36,219,8.6,38.7,0
USGS,14206950,2/10/2017 20:15,PST,4.33,215,,,0
USGS,14206950,2/10/2017 20:30,PST,4.31,213,8.6,42.2,0
USGS,14206950,2/10/2017 20:45,PST,4.28,209,,,0
USGS,14206950,2/10/2017 21:00,PST,4.26,207,8.5,33.8,0
USGS,14206950,2/10/2017 21:15,PST,4.24,205,,,0
USGS,14206950,2/10/2017 21:30,PST,4.22,202,8.5,32.7,0
USGS,14206950,2/10/2017 21:45,PST,4.22,202,,,0
USGS,14206950,2/10/2017 22:00,PST,4.18,198,8.5,33,0
USGS,14206950,2/10/2017 22:15,PST,4.17,197,,,0
USGS,14206950,2/10/2017 22:30,PST,4.15,195,8.4,31.8,0
USGS,14206950,2/10/2017 22:45,PST,4.14,193,,,0
USGS,14206950,2/10/2017 23:00,PST,4.12,191,8.4,35.4,0
USGS,14206950,2/10/2017 23:15,PST,4.1,189,,,0
USGS,14206950,2/10/2017 23:30,PST,4.08,187,8.3,32.9,0
USGS,14206950,2/10/2017 23:45,PST,4.06,184,,,0
USGS,14206950,2/11/2017 0:00,PST,4.05,183,8.2,32.3,0
USGS,14206950,2/11/2017 0:15,PST,4.03,181,,,0
USGS,14206950,2/11/2017 0:30,PST,4.01,179,8.2,31.6,0
USGS,14206950,2/11/2017 0:45,PST,4.01,179,,,0
USGS,14206950,2/11/2017 1:00,PST,3.99,176,8.1,33.9,0
USGS,14206950,2/11/2017 1:15,PST,3.98,175,,,0
USGS,14206950,2/11/2017 1:30,PST,3.95,172,8.1,39.6,0
USGS,14206950,2/11/2017 1:45,PST,3.95,172,,,0
USGS,14206950,2/11/2017 2:00,PST,3.92,168,8,30.9,0
USGS,14206950,2/11/2017 2:15,PST,3.9,166,,,0
USGS,14206950,2/11/2017 2:30,PST,3.9,166,7.9,31.2,0
USGS,14206950,2/11/2017 2:45,PST,3.87,162,,,0
USGS,14206950,2/11/2017 3:00,PST,3.87,162,7.8,32.3,0
USGS,14206950,2/11/2017 3:15,PST,3.87,162,,,0
USGS,14206950,2/11/2017 3:30,PST,3.85,160,7.8,33.3,0
USGS,14206950,2/11/2017 3:45,PST,3.83,157,,,0
USGS,14206950,2/11/2017 4:00,PST,3.82,156,7.7,34.8,0
USGS,14206950,2/11/2017 4:15,PST,3.81,155,,,0
USGS,14206950,2/11/2017 4:30,PST,3.81,155,7.7,32.7,0
USGS,14206950,2/11/2017 4:45,PST,3.77,150,,,0
USGS,14206950,2/11/2017 5:00,PST,3.77,150,7.6,32.6,0
USGS,14206950,2/11/2017 5:15,PST,3.76,149,,,0
USGS,14206950,2/11/2017 5:30,PST,3.75,148,7.5,33.9,0
USGS,14206950,2/11/2017 5:45,PST,3.73,146,,,0
USGS,14206950,2/11/2017 6:00,PST,3.72,144,7.5,32.9,0
USGS,14206950,2/11/2017 6:15,PST,3.7,142,,,0
USGS,14206950,2/11/2017 6:30,PST,3.7,142,7.4,32.6,0
USGS,14206950,2/11/2017 6:45,PST,3.68,140,,,0
USGS,14206950,2/11/2017 7:00,PST,3.68,140,7.4,35.9,0
USGS,14206950,2/11/2017 7:15,PST,3.67,139,,,0
USGS,14206950,2/11/2017 7:30,PST,3.65,136,7.3,34.6,0
USGS,14206950,2/11/2017 7:45,PST,3.65,136,,,0
USGS,14206950,2/11/2017 8:00,PST,3.65,136,7.3,34.7,0
USGS,14206950,2/11/2017 8:15,PST,3.61,132,,,0
USGS,14206950,2/11/2017 8:30,PST,3.63,134,7.3,33.3,0
USGS,14206950,2/11/2017 8:45,PST,3.61,132,,,0
USGS,14206950,2/11/2017 9:00,PST,3.6,131,7.2,33.6,0
USGS,14206950,2/11/2017 9:15,PST,3.6,131,,,0
USGS,14206950,2/11/2017 9:30,PST,3.58,129,7.2,35.9,0
USGS,14206950,2/11/2017 9:45,PST,3.59,130,,,0
USGS,14206950,2/11/2017 10:00,PST,3.56,127,7.2,32.5,0
USGS,14206950,2/11/2017 10:15,PST,3.57,128,,,0
USGS,14206950,2/11/2017 10:30,PST,3.56,127,7.2,32.4,0
USGS,14206950,2/11/2017 10:45,PST,3.55,125,,,0
USGS,14206950,2/11/2017 11:00,PST,3.53,123,7.3,32.5,0
USGS,14206950,2/11/2017 11:15,PST,3.52,122,,,0
USGS,14206950,2/11/2017 11:30,PST,3.52,122,7.3,30.9,0
USGS,14206950,2/11/2017 11:45,PST,3.51,121,,,0
USGS,14206950,2/11/2017 12:00,PST,3.51,121,7.4,30.6,0
USGS,14206950,2/11/2017 12:15,PST,3.5,120,,,0
USGS,14206950,2/11/2017 12:30,PST,3.5,120,7.5,42.7,0
USGS,14206950,2/11/2017 12:45,PST,3.48,118,,,0
USGS,14206950,2/11/2017 13:00,PST,3.48,118,7.6,29.7,0
USGS,14206950,2/11/2017 13:15,PST,3.49,119,,,0
USGS,14206950,2/11/2017 13:30,PST,3.47,117,7.6,28.2,0
USGS,14206950,2/11/2017 13:45,PST,3.46,116,,,0
USGS,14206950,2/11/2017 14:00,PST,3.46,116,7.5,27.2,0
USGS,14206950,2/11/2017 14:15,PST,3.45,115,,,0
USGS,14206950,2/11/2017 14:30,PST,3.44,114,7.5,25.7,0
USGS,14206950,2/11/2017 14:45,PST,3.43,113,,,0
USGS,14206950,2/11/2017 15:00,PST,3.43,113,7.5,28.6,0
USGS,14206950,2/11/2017 15:15,PST,3.43,113,,,0
USGS,14206950,2/11/2017 15:30,PST,3.42,112,7.5,24.1,0
USGS,14206950,2/11/2017 15:45,PST,3.41,111,,,0
USGS,14206950,2/11/2017 16:00,PST,3.41,111,7.4,25.7,0
USGS,14206950,2/11/2017 16:15,PST,3.4,110,,,0
USGS,14206950,2/11/2017 16:30,PST,3.4,110,7.4,24.9,0
USGS,14206950,2/11/2017 16:45,PST,3.39,109,,,0
USGS,14206950,2/11/2017 17:00,PST,3.38,108,7.4,21.6,0
USGS,14206950,2/11/2017 17:15,PST,3.38,108,,,0
USGS,14206950,2/11/2017 17:30,PST,3.37,107,7.4,24.3,0
USGS,14206950,2/11/2017 17:45,PST,3.38,108,,,0
USGS,14206950,2/11/2017 18:00,PST,3.36,106,7.4,22.7,0
USGS,14206950,2/11/2017 18:15,PST,3.36,106,,,0
USGS,14206950,2/11/2017 18:30,PST,3.35,105,7.4,23.4,0
USGS,14206950,2/11/2017 18:45,PST,3.35,105,,,0
USGS,14206950,2/11/2017 19:00,PST,3.34,104,7.4,24.2,0
USGS,14206950,2/11/2017 19:15,PST,3.34,104,,,0
USGS,14206950,2/11/2017 19:30,PST,3.33,103,7.5,21.6,0
USGS,14206950,2/11/2017 19:45,PST,3.33,103,,,0
USGS,14206950,2/11/2017 20:00,PST,3.33,103,7.5,23.9,0
USGS,14206950,2/11/2017 20:15,PST,3.33,103,,,0
USGS,14206950,2/11/2017 20:30,PST,3.31,101,7.5,23.4,0
USGS,14206950,2/11/2017 20:45,PST,3.31,101,,,0
USGS,14206950,2/11/2017 21:00,PST,3.31,101,7.5,22.8,0
USGS,14206950,2/11/2017 21:15,PST,3.3,99.8,,,0
USGS,14206950,2/11/2017 21:30,PST,3.3,99.8,7.5,23.4,0
USGS,14206950,2/11/2017 21:45,PST,3.3,99.8,,,0
USGS,14206950,2/11/2017 22:00,PST,3.29,98.8,7.5,19.3,0
USGS,14206950,2/11/2017 22:15,PST,3.29,98.8,,,0
USGS,14206950,2/11/2017 22:30,PST,3.28,97.8,7.5,22.4,0
USGS,14206950,2/11/2017 22:45,PST,3.28,97.8,,,0
USGS,14206950,2/11/2017 23:00,PST,3.28,97.8,7.5,19.6,0
USGS,14206950,2/11/2017 23:15,PST,3.27,96.9,,,0
USGS,14206950,2/11/2017 23:30,PST,3.27,96.9,7.5,22.1,0
USGS,14206950,2/11/2017 23:45,PST,3.27,96.9,,,0
USGS,14206950,2/12/2017 0:00,PST,3.26,95.9,7.6,21.4,0
USGS,14206950,2/12/2017 0:15,PST,3.26,95.9,,,0
USGS,14206950,2/12/2017 0:30,PST,3.26,95.9,7.6,22.4,0
USGS,14206950,2/12/2017 0:45,PST,3.26,95.9,,,0
USGS,14206950,2/12/2017 1:00,PST,3.25,95,7.5,20.9,0
USGS,14206950,2/12/2017 1:15,PST,3.25,95,,,0
USGS,14206950,2/12/2017 1:30,PST,3.24,94,7.5,22.2,0
USGS,14206950,2/12/2017 1:45,PST,3.25,95,,,0
USGS,14206950,2/12/2017 2:00,PST,3.24,94,7.5,21.6,0
USGS,14206950,2/12/2017 2:15,PST,3.23,93.1,,,0
USGS,14206950,2/12/2017 2:30,PST,3.24,94,7.4,20.2,0
USGS,14206950,2/12/2017 2:45,PST,3.23,93.1,,,0
USGS,14206950,2/12/2017 3:00,PST,3.22,92.2,7.3,22.1,0
USGS,14206950,2/12/2017 3:15,PST,3.21,91.2,,,0
USGS,14206950,2/12/2017 3:30,PST,3.21,91.2,7.3,19.5,0
USGS,14206950,2/12/2017 3:45,PST,3.21,91.2,,,0
USGS,14206950,2/12/2017 4:00,PST,3.21,91.2,7.2,20.6,0
USGS,14206950,2/12/2017 4:15,PST,3.2,90.3,,,0
USGS,14206950,2/12/2017 4:30,PST,3.2,90.3,7.1,20.9,0
USGS,14206950,2/12/2017 4:45,PST,3.19,89.4,,,0
USGS,14206950,2/12/2017 5:00,PST,3.19,89.4,7.1,19.8,0
USGS,14206950,2/12/2017 5:15,PST,3.2,90.3,,,0
USGS,14206950,2/12/2017 5:30,PST,3.18,88.5,7,21.1,0
USGS,14206950,2/12/2017 5:45,PST,3.18,88.5,,,0
USGS,14206950,2/12/2017 6:00,PST,3.19,89.4,6.9,17.4,0
USGS,14206950,2/12/2017 6:15,PST,3.18,88.5,,,0
USGS,14206950,2/12/2017 6:30,PST,3.17,87.5,6.9,21.1,0
USGS,14206950,2/12/2017 6:45,PST,3.17,87.5,,,0
USGS,14206950,2/12/2017 7:00,PST,3.16,86.6,6.8,20.6,0
USGS,14206950,2/12/2017 7:15,PST,3.16,86.6,,,0
USGS,14206950,2/12/2017 7:30,PST,3.16,86.6,6.8,21.9,0
USGS,14206950,2/12/2017 7:45,PST,3.15,85.7,,,0
USGS,14206950,2/12/2017 8:00,PST,3.15,85.7,6.7,22.3,0
USGS,14206950,2/12/2017 8:15,PST,3.14,84.8,,,0
USGS,14206950,2/12/2017 8:30,PST,3.14,84.8,6.7,18.1,0
USGS,14206950,2/12/2017 8:45,PST,3.14,84.8,,,0
USGS,14206950,2/12/2017 9:00,PST,3.13,83.9,6.7,31.9,0
USGS,14206950,2/12/2017 9:15,PST,3.13,83.9,,,0
USGS,14206950,2/12/2017 9:30,PST,3.14,84.8,6.7,24.7,0
USGS,14206950,2/12/2017 9:45,PST,3.13,83.9,,,0
USGS,14206950,2/12/2017 10:00,PST,3.12,83,6.7,23.8,0
USGS,14206950,2/12/2017 10:15,PST,3.13,83.9,,,0
USGS,14206950,2/12/2017 10:30,PST,3.12,83,6.8,23.6,0
USGS,14206950,2/12/2017 10:45,PST,3.12,83,,,0
USGS,14206950,2/12/2017 11:00,PST,3.11,82.2,6.8,24.5,0
USGS,14206950,2/12/2017 11:15,PST,3.11,82.2,,,0
USGS,14206950,2/12/2017 11:30,PST,3.11,82.2,6.8,27.4,0
USGS,14206950,2/12/2017 11:45,PST,3.11,82.2,,,0
USGS,14206950,2/12/2017 12:00,PST,3.1,81.3,6.9,22.6,0
USGS,14206950,2/12/2017 12:15,PST,3.1,81.3,,,0
USGS,14206950,2/12/2017 12:30,PST,3.1,81.3,6.9,23.3,0
USGS,14206950,2/12/2017 12:45,PST,3.09,80.4,,,0
USGS,14206950,2/12/2017 13:00,PST,3.09,80.4,7,,0
USGS,14206950,2/12/2017 13:15,PST,3.09,80.4,,,0
USGS,14206950,2/12/2017 13:30,PST,3.09,80.4,7,22.8,0
USGS,14206950,2/12/2017 13:45,PST,3.08,79.5,,,0
USGS,14206950,2/12/2017 14:00,PST,3.08,79.5,7.1,21.4,0
USGS,14206950,2/12/2017 14:15,PST,3.08,79.5,,,0
USGS,14206950,2/12/2017 14:30,PST,3.08,79.5,7.1,21.6,0
USGS,14206950,2/12/2017 14:45,PST,3.09,80.4,,,0
USGS,14206950,2/12/2017 15:00,PST,3.07,78.7,7.2,26,0
USGS,14206950,2/12/2017 15:15,PST,3.07,78.7,,,0
USGS,14206950,2/12/2017 15:30,PST,3.07,78.7,7.1,,0
USGS,14206950,2/12/2017 15:45,PST,3.06,77.8,,,0
USGS,14206950,2/12/2017 16:00,PST,3.06,77.8,7.1,21.1,0
USGS,14206950,2/12/2017 16:15,PST,3.07,78.7,,,0
USGS,14206950,2/12/2017 16:30,PST,3.05,76.9,7.1,20,0
USGS,14206950,2/12/2017 16:45,PST,3.06,77.8,,,0
USGS,14206950,2/12/2017 17:00,PST,3.05,76.9,7.2,18.4,0
USGS,14206950,2/12/2017 17:15,PST,3.04,76.1,,,0
USGS,14206950,2/12/2017 17:30,PST,3.04,76.1,7.2,18.4,0
USGS,14206950,2/12/2017 17:45,PST,3.04,76.1,,,0
USGS,14206950,2/12/2017 18:00,PST,3.04,76.1,7.2,19.2,0
